Pakelimo_iraso_ID,Konteinerio_Nr,Konteinerio_RFID,Konteinerio_talpa,Konteinerio_latitude,Konteinerio_longitude,Konteinerio_vietove,Konteinerio_gatve,Konteinerio_namas,Vezejas,Automobilis,Pakelimo_data__laikas,Svoris_kg_,Pakelimo_tasko_latitude,Pakelimo_tasko_longitude,Duomenu_pateikimo_data__laikas,Zona
265071,13-L-133389,4000000ECEBC2F,0.24,54.7208,25.1745,Vilniaus m.,Ragainės g.,54,Ecoservice,,2/2/2023 9:14:45 AM,0.028,54.7208,25.1744,2/2/2023 9:46:01 AM,Vilniaus m. BA4
265086,13-L-126129,4000000ECD1B44,0.12,54.7202,25.1764,Vilniaus m.,Ragainės g.,62,Ecoservice,,2/2/2023 9:17:06 AM,0.014,54.7203,25.176,2/2/2023 9:50:01 AM,Vilniaus m. BA4
265413,13-L-105618,4000000ECBB4DA,0.12,54.7184,25.1748,Vilniaus m.,Ragainės g.,7,Ecoservice,,2/2/2023 9:50:26 AM,0.024,54.7184,25.1746,2/2/2023 10:22:02 AM,Vilniaus m. BA4
263042,13-L-127299,4000000ECD0CB0,0.24,54.6652,25.3542,Vilniaus m.,Rakonių g.,10,Ecoservice,,2/2/2023 6:35:20 AM,0.022,54.6652,25.354,2/2/2023 7:08:02 AM,Vilniaus m. BA2
263103,13-L-109570,4000000ECCAEBF,0.24,54.6655,25.3519,Vilniaus m.,Rakonių g.,11,Ecoservice,,2/2/2023 6:46:28 AM,0.002,54.6658,25.3529,2/2/2023 7:18:01 AM,Vilniaus m. BA2
263122,13-L-138739,4000000EC7753A,0.14,54.6657,25.3526,Vilniaus m.,Rakonių g.,13,Ecoservice,,2/2/2023 6:47:33 AM,0.01,54.6657,25.3528,2/2/2023 7:20:03 AM,Vilniaus m. BA2
263064,13-L-112691,4000000ECC290F,0.24,54.6651,25.3523,Vilniaus m.,Rakonių g.,15,Ecoservice,,2/2/2023 6:40:58 AM,0.042,54.6652,25.3524,2/2/2023 7:12:01 AM,Vilniaus m. BA2
263080,13-L-139439,4000000ED168A6,0.12,54.6652,25.3523,Vilniaus m.,Rakonių g.,15,Ecoservice,,2/2/2023 6:41:02 AM,0.014,54.6652,25.3524,2/2/2023 7:14:01 AM,Vilniaus m. BA2
263041,13-L-138518,4000000ECC76F1,0.12,54.6659,25.3544,Vilniaus m.,Rakonių g.,16,Ecoservice,,2/2/2023 6:35:52 AM,0.006,54.6652,25.354,2/2/2023 7:08:02 AM,Vilniaus m. BA2
263040,13-L-134612,4000000ECBF8AB,0.12,54.6657,25.3546,Vilniaus m.,Rakonių g.,18,Ecoservice,,2/2/2023 6:35:59 AM,0.016,54.6652,25.354,2/2/2023 7:08:02 AM,Vilniaus m. BA2
263043,13-L-127300,4000000ECD0CFE,0.24,54.6652,25.3542,Vilniaus m.,Rakonių g.,22,Ecoservice,,2/2/2023 6:35:18 AM,0.078,54.6652,25.354,2/2/2023 7:08:02 AM,Vilniaus m. BA2
263035,13-L-127301,4000000ECD0CEA,0.24,54.6652,25.3542,Vilniaus m.,Rakonių g.,24,Ecoservice,,2/2/2023 6:36:26 AM,0.008,54.6652,25.354,2/2/2023 7:08:02 AM,Vilniaus m. BA2
262545,13-L-141788,4000000EC86A60,0.24,54.6651,25.3507,Vilniaus m.,Rakonių g.,25,Ecoservice,,2/2/2023 6:03:52 AM,0.008,54.6651,25.3512,2/2/2023 6:36:01 AM,Vilniaus m. BA2
263036,13-L-102872,4000000ECC2BD8,0.24,54.6651,25.354,Vilniaus m.,Rakonių g.,26,Ecoservice,,2/2/2023 6:36:20 AM,0.03,54.6652,25.354,2/2/2023 7:08:02 AM,Vilniaus m. BA2
263055,13-L-127302,4000000ECD0CCC,0.12,54.6653,25.3538,Vilniaus m.,Rakonių g.,28,Ecoservice,,2/2/2023 6:37:19 AM,0.018,54.6652,25.354,2/2/2023 7:10:01 AM,Vilniaus m. BA2
262897,13-L-141161,4000000ECD1961,0.12,54.666,25.353,Vilniaus m.,Rakonių g.,3,Ecoservice,,2/2/2023 6:30:23 AM,0.04,54.6659,25.3529,2/2/2023 7:04:04 AM,Vilniaus m. BA2
263071,13-L-139485,4000003381E13A,0.77,54.6648,25.3526,Vilniaus m.,Rakonių g.,42,Ecoservice,,2/2/2023 6:40:14 AM,0.028,54.6651,25.3523,2/2/2023 7:12:01 AM,Vilniaus m. BA2
263075,13-L-102889,4000000ECC2BFF,0.24,54.6649,25.3525,Vilniaus m.,Rakonių g.,42,Ecoservice,,2/2/2023 6:39:18 AM,0.062,54.6651,25.3523,2/2/2023 7:12:01 AM,Vilniaus m. BA2
263112,13-L-102938,4000000ECC2BC9,0.24,54.6657,25.3527,Vilniaus m.,Rakonių g.,5,Ecoservice,,2/2/2023 6:48:28 AM,0.042,54.6657,25.3528,2/2/2023 7:20:02 AM,Vilniaus m. BA2
263072,13-L-125248,4000000ECD17EA,0.24,54.665,25.3522,Vilniaus m.,Rakonių g.,52,Ecoservice,,2/2/2023 6:39:05 AM,0.03,54.6651,25.3523,2/2/2023 7:12:01 AM,Vilniaus m. BA2
262546,13-L-132795,4000000EC7400F,1.1,54.6664,25.3534,Vilniaus m.,Rakonių g.,54,Ecoservice,,2/2/2023 6:04:32 AM,0.036,54.665,25.3509,2/2/2023 6:36:01 AM,Vilniaus m. BA2
262636,13-L-102885,4000000ECC2BFB,0.12,54.6648,25.3502,Vilniaus m.,Rakonių g.,60,Ecoservice,,2/2/2023 6:07:48 AM,0.002,54.6649,25.3502,2/2/2023 6:40:01 AM,Vilniaus m. BA2
262627,13-L-137679,4000000ECBB4A9,0.24,54.6647,25.3498,Vilniaus m.,Rakonių g.,62,Ecoservice,,2/2/2023 6:06:58 AM,0.034,54.6648,25.3504,2/2/2023 6:38:02 AM,Vilniaus m. BA2
262628,13-L-102886,4000000ECC2BE1,0.24,54.6647,25.35,Vilniaus m.,Rakonių g.,64,Ecoservice,,2/2/2023 6:06:35 AM,0.018,54.6648,25.3504,2/2/2023 6:38:02 AM,Vilniaus m. BA2
263102,13-L-141863,4000000ECEBD7C,0.24,54.6659,25.3519,Vilniaus m.,Rakonių g.,7,Ecoservice,,2/2/2023 6:46:07 AM,0.024,54.6658,25.3529,2/2/2023 7:18:01 AM,Vilniaus m. BA2
263104,13-L-137580,4000000ECD0523,0.24,54.6656,25.3525,Vilniaus m.,Rakonių g.,9,Ecoservice,,2/2/2023 6:46:12 AM,0.026,54.6658,25.3529,2/2/2023 7:18:01 AM,Vilniaus m. BA2
269118,13-L-137646,4000000ECC313D,0.24,54.7176,25.1808,Vilniaus m.,Rambyno g.,12,Ecoservice,,2/2/2023 4:35:46 PM,0.022,54.7172,25.1809,2/2/2023 5:08:01 PM,Vilniaus m. BA4
269124,13-L-105585,4000000ECC2289,0.24,54.7168,25.1806,Vilniaus m.,Rambyno g.,3,Ecoservice,,2/2/2023 4:38:51 PM,0.03,54.7168,25.1805,2/2/2023 5:10:01 PM,Vilniaus m. BA4
269123,13-L-105584,4000000ECC2285,0.12,54.7169,25.1806,Vilniaus m.,Rambyno g.,4,Ecoservice,,2/2/2023 4:38:11 PM,0.008,54.7168,25.1805,2/2/2023 5:10:01 PM,Vilniaus m. BA4
269121,13-L-112404,4000000ECD0212,0.24,54.7169,25.1807,Vilniaus m.,Rambyno g.,5,Ecoservice,,2/2/2023 4:37:00 PM,0.016,54.7168,25.1806,2/2/2023 5:10:01 PM,Vilniaus m. BA4
269122,13-L-105583,4000000ECC2272,0.12,54.717,25.1807,Vilniaus m.,Rambyno g.,6,Ecoservice,,2/2/2023 4:37:05 PM,0.01,54.7168,25.1806,2/2/2023 5:10:01 PM,Vilniaus m. BA4
269119,13-L-135711,4000000ECC768B,0.24,54.717,25.181,Vilniaus m.,Rambyno g.,7,Ecoservice,,2/2/2023 4:36:28 PM,0.028,54.717,25.1807,2/2/2023 5:08:01 PM,Vilniaus m. BA4
269117,13-L-105572,4000000ECC2257,0.24,54.718,25.1827,Vilniaus m.,Ramintos g.,12,Ecoservice,,2/2/2023 4:32:38 PM,0.02,54.7181,25.1828,2/2/2023 5:04:01 PM,Vilniaus m. BA4
269116,13-L-105573,4000000ECC225F,0.24,54.718,25.1827,Vilniaus m.,Ramintos g.,14,Ecoservice,,2/2/2023 4:32:05 PM,0.012,54.718,25.1827,2/2/2023 5:04:01 PM,Vilniaus m. BA4
269114,13-L-105574,4000000ECC2267,0.24,54.7176,25.1823,Vilniaus m.,Ramintos g.,15,Ecoservice,,2/2/2023 4:30:43 PM,0.012,54.7177,25.1824,2/2/2023 5:04:01 PM,Vilniaus m. BA4
269115,13-L-105576,4000000ECC2279,0.12,54.7177,25.1825,Vilniaus m.,Ramintos g.,16,Ecoservice,,2/2/2023 4:31:25 PM,0.014,54.7179,25.1826,2/2/2023 5:04:01 PM,Vilniaus m. BA4
269113,13-L-139341,4000000ED27D92,0.12,54.7176,25.1823,Vilniaus m.,Ramintos g.,18,Ecoservice,,2/2/2023 4:30:18 PM,0.022,54.7176,25.1824,2/2/2023 5:04:01 PM,Vilniaus m. BA4
269051,13-L-112235,4000000ECD19B2,0.24,54.7189,25.1832,Vilniaus m.,Ramintos g.,3,Ecoservice,,2/2/2023 4:15:10 PM,0.016,54.7188,25.1831,2/2/2023 4:48:01 PM,Vilniaus m. BA4
269055,13-L-139480,4000000ECC0F18,0.24,54.7187,25.183,Vilniaus m.,Ramintos g.,5,Ecoservice,,2/2/2023 4:15:42 PM,0.002,54.7189,25.1829,2/2/2023 4:48:01 PM,Vilniaus m. BA4
269046,13-L-126993,4000000ECD0B81,0.12,54.7182,25.1826,Vilniaus m.,Ramintos g.,9,Ecoservice,,2/2/2023 4:14:15 PM,0.014,54.7182,25.1828,2/2/2023 4:46:01 PM,Vilniaus m. BA4
267829,13-L-106113,4000000EC737E7,5,54.6622,25.3138,Vilniaus m.,Rasų g.,117,Ecoservice,,2/2/2023 1:13:14 PM,0.246,54.6622,25.3139,2/2/2023 1:46:01 PM,Vilniaus m. BA2
263097,13-L-111791,4000000EC6FFA8,1.1,54.6645,25.3069,Vilniaus m.,Rasų g.,39,Ecoservice,,2/2/2023 6:44:15 AM,0.005,54.6647,25.3073,2/2/2023 7:16:02 AM,Vilniaus m. BA2
263126,13-L-119404,4000000EC748EB,1.1,54.6652,25.3083,Vilniaus m.,Rasų g.,39,Ecoservice,,2/2/2023 6:48:26 AM,0.005,54.6652,25.3085,2/2/2023 7:20:04 AM,Vilniaus m. BA2
263127,13-L-110640,4000000ECD16B0,1.1,54.6646,25.308,Vilniaus m.,Rasų g.,39,Ecoservice,,2/2/2023 6:48:28 AM,0.005,54.6652,25.3085,2/2/2023 7:20:04 AM,Vilniaus m. BA2
263116,13-L-133712,4000000EC724DB,1.1,54.665,25.3079,Vilniaus m.,Rasų g.,39,Ecoservice,,2/2/2023 6:48:58 AM,0.005,54.6652,25.3085,2/2/2023 7:20:03 AM,Vilniaus m. BA2
263336,13-L-134840,4000000EC7693E,1.1,54.6642,25.3093,Vilniaus m.,Rasų g.,43,Ecoservice,,2/2/2023 7:00:39 AM,0.04,54.6643,25.3094,2/2/2023 7:32:03 AM,Vilniaus m. BA2
263335,13-L-138882,4000000EC759BA,1.1,54.6641,25.3101,Vilniaus m.,Rasų g.,45,Ecoservice,,2/2/2023 6:59:13 AM,0.03,54.664,25.3101,2/2/2023 7:32:03 AM,Vilniaus m. BA2
263293,13-L-134634,4000000ECDD982,1.1,54.6639,25.311,Vilniaus m.,Rasų g.,47,Ecoservice,,2/2/2023 6:53:31 AM,0.005,54.6641,25.3111,2/2/2023 7:26:01 AM,Vilniaus m. BA2
263177,13-L-111790,4000000EC6FF9F,1.1,54.665,25.3106,Vilniaus m.,Rasų g.,50A,Ecoservice,,2/2/2023 6:51:52 AM,0.005,54.6649,25.3105,2/2/2023 7:24:01 AM,Vilniaus m. BA2
267652,13-L-128502,4000000EC73263,1.1,54.7167,25.2291,Vilniaus m.,Rygos g.,1,Ecoservice,,2/2/2023 12:59:51 PM,0.12,54.7171,25.2291,2/2/2023 1:32:02 PM,Vilniaus m. BA4
267641,13-L-124014,4000000EC7085C,0.66,54.717,25.2294,Vilniaus m.,Rygos g.,1,Ecoservice,,2/2/2023 12:58:28 PM,0.045,54.7171,25.2291,2/2/2023 1:30:01 PM,Vilniaus m. BA4
267642,13-L-124015,4000000EC7085E,0.66,54.717,25.2294,Vilniaus m.,Rygos g.,1,Ecoservice,,2/2/2023 12:58:04 PM,0.065,54.7171,25.2291,2/2/2023 1:30:01 PM,Vilniaus m. BA4
267348,13-L-105222,4000000EC708DB,1.1,54.716,25.2233,Vilniaus m.,Rygos g.,10,Ecoservice,,2/2/2023 12:38:41 PM,0.155,54.7161,25.2232,2/2/2023 1:10:01 PM,Vilniaus m. BA4
267715,13-L-129254,4000000EC6ECB7,1.1,54.7174,25.2242,Vilniaus m.,Rygos g.,13A,Ecoservice,,2/2/2023 1:04:16 PM,0.095,54.7173,25.2241,2/2/2023 1:36:01 PM,Vilniaus m. BA4
267716,13-L-129253,4000000EC6ECC9,1.1,54.7174,25.2242,Vilniaus m.,Rygos g.,13A,Ecoservice,,2/2/2023 1:04:38 PM,0.02,54.7173,25.2241,2/2/2023 1:36:01 PM,Vilniaus m. BA4
267376,13-L-139778,4000003381CEAA,5,54.7172,25.2191,Vilniaus m.,Rygos g.,14,Ecoservice,,2/2/2023 12:44:58 PM,0.178,54.7172,25.2191,2/2/2023 1:16:02 PM,Vilniaus m. BA4
267339,13-L-105456,4000000EC7054E,1.1,54.7177,25.2195,Vilniaus m.,Rygos g.,17A,Ecoservice,,2/2/2023 12:35:44 PM,0.06,54.7176,25.2193,2/2/2023 1:08:02 PM,Vilniaus m. BA4
267524,13-L-105225,4000000EC70926,1.1,54.7157,25.2286,Vilniaus m.,Rygos g.,2,Ecoservice,,2/2/2023 12:51:27 PM,0.05,54.7156,25.2286,2/2/2023 1:24:01 PM,Vilniaus m. BA4
267525,13-L-105224,4000000EC708E4,1.1,54.7157,25.2286,Vilniaus m.,Rygos g.,2,Ecoservice,,2/2/2023 12:51:46 PM,0.05,54.7156,25.2286,2/2/2023 1:24:01 PM,Vilniaus m. BA4
267542,13-L-105465,4000000ECBB491,0.24,54.7155,25.2293,Vilniaus m.,Rygos g.,2,Ecoservice,,2/2/2023 12:53:58 PM,0.008,54.7156,25.2292,2/2/2023 1:26:01 PM,Vilniaus m. BA4
267370,13-L-139318,4000000EC6F924,5,54.7189,25.2176,Vilniaus m.,Rygos g.,21,Ecoservice,,2/2/2023 12:41:45 PM,0.169,54.7187,25.2175,2/2/2023 1:14:02 PM,Vilniaus m. BA4
267531,13-L-105223,4000000EC708FB,1.1,54.7154,25.2284,Vilniaus m.,Rygos g.,2B,Ecoservice,,2/2/2023 12:52:49 PM,0.04,54.7155,25.2286,2/2/2023 1:24:02 PM,Vilniaus m. BA4
268039,13-L-139770,4000003381F9D5,5,54.7176,25.2152,Vilniaus m.,Rygos g.,30,Ecoservice,,2/2/2023 1:40:51 PM,0.146,54.7175,25.2149,2/2/2023 2:12:01 PM,Vilniaus m. BA4
267296,13-L-100835,4000000EC6CE55,0.77,54.7178,25.2119,Vilniaus m.,Rygos g.,38,Ecoservice,,2/2/2023 12:25:38 PM,0.05,54.7176,25.212,2/2/2023 12:58:01 PM,Vilniaus m. BA4
267176,13-L-100834,4000000EC6CE5D,0.77,54.717,25.2116,Vilniaus m.,Rygos g.,40,Ecoservice,,2/2/2023 12:23:51 PM,0.03,54.7172,25.2122,2/2/2023 12:56:01 PM,Vilniaus m. BA4
267177,13-L-100833,4000000EC6DB8C,0.77,54.717,25.2116,Vilniaus m.,Rygos g.,40,Ecoservice,,2/2/2023 12:24:23 PM,0.03,54.7173,25.212,2/2/2023 12:56:02 PM,Vilniaus m. BA4
267331,13-L-116547,4000000EC6EF43,1.1,54.7189,25.2155,Vilniaus m.,Rygos g.,41,Ecoservice,,2/2/2023 12:33:05 PM,0.04,54.7187,25.2154,2/2/2023 1:06:01 PM,Vilniaus m. BA4
267326,13-L-116548,4000000EC6EF02,1.1,54.7189,25.2155,Vilniaus m.,Rygos g.,41,Ecoservice,,2/2/2023 12:32:47 PM,0.045,54.7187,25.2154,2/2/2023 1:04:02 PM,Vilniaus m. BA4
267306,13-L-142498,4000000EC7468A,1.1,54.718,25.2126,Vilniaus m.,Rygos g.,42,Ecoservice,,2/2/2023 12:27:36 PM,0.015,54.718,25.2124,2/2/2023 1:00:01 PM,Vilniaus m. BA4
267300,13-L-140344,4000000EC71AC6,1.1,54.718,25.2125,Vilniaus m.,Rygos g.,42,Ecoservice,,2/2/2023 12:26:28 PM,0.08,54.718,25.2124,2/2/2023 12:58:01 PM,Vilniaus m. BA4
267301,13-L-140345,4000000EC75C33,1.1,54.718,25.2125,Vilniaus m.,Rygos g.,42,Ecoservice,,2/2/2023 12:26:55 PM,0.04,54.718,25.2124,2/2/2023 12:58:02 PM,Vilniaus m. BA4
267302,13-L-140346,4000000ECDC6E5,1.1,54.718,25.2125,Vilniaus m.,Rygos g.,42,Ecoservice,,2/2/2023 12:27:13 PM,0.01,54.718,25.2124,2/2/2023 1:00:01 PM,Vilniaus m. BA4
267318,13-L-140962,4000000EC71795,1.1,54.7193,25.2119,Vilniaus m.,Rygos g.,49,Ecoservice,,2/2/2023 12:29:36 PM,0.05,54.7194,25.2119,2/2/2023 1:04:02 PM,Vilniaus m. BA4
267319,13-L-140963,4000000EC6F6ED,1.1,54.7193,25.2119,Vilniaus m.,Rygos g.,49,Ecoservice,,2/2/2023 12:29:59 PM,0.005,54.7194,25.2119,2/2/2023 1:04:02 PM,Vilniaus m. BA4
267506,13-L-144489,4000003384218F,1.1,54.716,25.2256,Vilniaus m.,Rygos g.,6,Ecoservice,,2/2/2023 12:47:24 PM,0.075,54.7161,25.2257,2/2/2023 1:20:01 PM,Vilniaus m. BA4
267500,13-L-144488,4000000EC6D703,1.1,54.716,25.2256,Vilniaus m.,Rygos g.,6,Ecoservice,,2/2/2023 12:46:05 PM,0.125,54.7161,25.2257,2/2/2023 1:18:03 PM,Vilniaus m. BA4
267501,13-L-144490,40000033819662,1.1,54.716,25.2256,Vilniaus m.,Rygos g.,6,Ecoservice,,2/2/2023 12:46:55 PM,0.1,54.7161,25.2257,2/2/2023 1:18:03 PM,Vilniaus m. BA4
267371,13-L-126798,4000000EC6A42D,1.1,54.7155,25.2244,Vilniaus m.,Rygos g.,8,Ecoservice,,2/2/2023 12:43:07 PM,0.005,54.7156,25.2245,2/2/2023 1:16:01 PM,Vilniaus m. BA4
267361,13-L-116550,4000000ECDDE10,1.1,54.7155,25.2244,Vilniaus m.,Rygos g.,8,Ecoservice,,2/2/2023 12:41:52 PM,0.04,54.7156,25.2245,2/2/2023 1:14:01 PM,Vilniaus m. BA4
267362,13-L-116551,4000000EC6CED4,1.1,54.7155,25.2244,Vilniaus m.,Rygos g.,8,Ecoservice,,2/2/2023 12:42:11 PM,0.03,54.7156,25.2245,2/2/2023 1:14:01 PM,Vilniaus m. BA4
267363,13-L-116549,4000000EC6CEA5,1.1,54.7155,25.2244,Vilniaus m.,Rygos g.,8,Ecoservice,,2/2/2023 12:42:50 PM,0.005,54.7156,25.2245,2/2/2023 1:14:01 PM,Vilniaus m. BA4
267931,13-L-101989,4000000ECC217A,0.77,54.7469,25.1853,Vilniaus m.,Ryliškių g.,2,Ecoservice,,2/2/2023 1:27:45 PM,0.02,54.7469,25.1853,2/2/2023 2:00:02 PM,Vilniaus m. BA4
267932,13-L-119414,4000000EC7489F,1.1,54.7468,25.1847,Vilniaus m.,Ryliškių g.,2A,Ecoservice,,2/2/2023 1:28:07 PM,0.34,54.7469,25.1853,2/2/2023 2:00:02 PM,Vilniaus m. BA4
267499,13-L-134780,4000000EC77202,5,54.6909,25.2097,Vilniaus m.,Rolando Jankausko g.,11,Ecoservice,,2/2/2023 12:46:24 PM,0.418,54.6907,25.2095,2/2/2023 1:18:03 PM,Vilniaus m. BA4
267373,13-L-143140,40000033847C70,5,54.6906,25.2084,Vilniaus m.,Rolando Jankausko g.,13,Ecoservice,,2/2/2023 12:43:18 PM,0.194,54.6906,25.2081,2/2/2023 1:16:01 PM,Vilniaus m. BA4
267358,13-L-136747,4000003381CD1B,5,54.6913,25.2073,Vilniaus m.,Rolando Jankausko g.,15,Ecoservice,,2/2/2023 12:40:56 PM,0.112,54.6911,25.2072,2/2/2023 1:12:01 PM,Vilniaus m. BA4
265167,13-L-139766,4000000EC6ED11,1.1,54.6918,25.2071,Vilniaus m.,Rolando Jankausko g.,17,Ecoservice,,2/2/2023 9:31:54 AM,0.065,54.6918,25.2075,2/2/2023 10:04:03 AM,Vilniaus m. BA4
265149,13-L-104097,4000000EC71CAE,1.1,54.6905,25.2081,Vilniaus m.,Rolando Jankausko g.,4,Ecoservice,,2/2/2023 9:28:17 AM,0.115,54.6907,25.2073,2/2/2023 10:00:05 AM,Vilniaus m. BA4
265285,13-L-104104,4000000EC71CF0,0.77,54.6908,25.2055,Vilniaus m.,Rolando Jankausko g.,6,Ecoservice,,2/2/2023 9:36:39 AM,0.02,54.6908,25.2055,2/2/2023 10:08:03 AM,Vilniaus m. BA4
265286,13-L-104105,4000000EC71CD0,0.77,54.6908,25.2055,Vilniaus m.,Rolando Jankausko g.,6,Ecoservice,,2/2/2023 9:36:58 AM,0.02,54.6908,25.2055,2/2/2023 10:08:03 AM,Vilniaus m. BA4
265277,13-L-133939,4000000EC763AA,1.1,54.6906,25.2049,Vilniaus m.,Rolando Jankausko g.,6F,Ecoservice,,2/2/2023 9:35:24 AM,0.02,54.6905,25.2054,2/2/2023 10:08:02 AM,Vilniaus m. BA4
264513,13-L-143925,4000000EE1A1BC,0.24,54.725,25.1652,Vilniaus m.,Romintos g.,11,Ecoservice,,2/2/2023 8:29:17 AM,0.02,54.7248,25.1653,2/2/2023 9:04:03 AM,Vilniaus m. BA4
264488,13-L-140713,4000000ECD019B,0.24,54.7254,25.1642,Vilniaus m.,Romintos g.,19,Ecoservice,,2/2/2023 8:26:11 AM,0.006,54.7254,25.1643,2/2/2023 8:58:02 AM,Vilniaus m. BA4
264489,13-L-143483,4000000ED9701F,0.24,54.7258,25.1634,Vilniaus m.,Romintos g.,23,Ecoservice,,2/2/2023 8:25:25 AM,0.018,54.7257,25.1636,2/2/2023 8:58:02 AM,Vilniaus m. BA4
264492,13-L-140683,4000000ECD0A99,0.24,54.7254,25.1639,Vilniaus m.,Romintos g.,28,Ecoservice,,2/2/2023 8:28:13 AM,0.024,54.7254,25.1641,2/2/2023 9:00:01 AM,Vilniaus m. BA4
264511,13-L-144405,4000000EE19DF4,0.24,54.7242,25.166,Vilniaus m.,Romintos g.,3,Ecoservice,,2/2/2023 8:30:25 AM,0.014,54.7241,25.1661,2/2/2023 9:04:03 AM,Vilniaus m. BA4
264498,13-L-141842,4000000ECC7D2D,0.24,54.7251,25.1637,Vilniaus m.,Romintos g.,30,Ecoservice,,2/2/2023 8:27:42 AM,0.014,54.7253,25.1639,2/2/2023 9:00:02 AM,Vilniaus m. BA4
264346,13-L-143401,4000000ED9797F,0.24,54.7262,25.1643,Vilniaus m.,Romintos g.,31,Ecoservice,,2/2/2023 8:18:42 AM,0.034,54.7262,25.1642,2/2/2023 8:50:01 AM,Vilniaus m. BA4
264499,13-L-137964,4000000ECC3114,0.24,54.7251,25.1636,Vilniaus m.,Romintos g.,34,Ecoservice,,2/2/2023 8:27:11 AM,0.032,54.7251,25.1637,2/2/2023 9:00:02 AM,Vilniaus m. BA4
264478,13-L-137772,4000000ECC2FFD,0.24,54.7257,25.1629,Vilniaus m.,Romintos g.,42,Ecoservice,,2/2/2023 8:24:04 AM,0.02,54.7256,25.1629,2/2/2023 8:56:02 AM,Vilniaus m. BA4
264476,13-L-132688,4000000ECD77BC,0.24,54.7255,25.1627,Vilniaus m.,Romintos g.,44,Ecoservice,,2/2/2023 8:23:33 AM,0.026,54.7255,25.1627,2/2/2023 8:56:01 AM,Vilniaus m. BA4
264477,13-L-137942,4000000ECC7945,0.24,54.7256,25.1629,Vilniaus m.,Romintos g.,48,Ecoservice,,2/2/2023 8:24:25 AM,0.02,54.7256,25.1629,2/2/2023 8:56:01 AM,Vilniaus m. BA4
264277,13-L-140571,4000000ECD1A1B,0.24,54.7256,25.1617,Vilniaus m.,Romintos g.,56,Ecoservice,,2/2/2023 8:12:59 AM,0.036,54.7256,25.1617,2/2/2023 8:44:02 AM,Vilniaus m. BA4
264359,13-L-136429,4000000ECC7883,0.12,54.7262,25.1631,Vilniaus m.,Romintos g.,61-1,Ecoservice,,2/2/2023 8:20:18 AM,0.008,54.726,25.1629,2/2/2023 8:52:01 AM,Vilniaus m. BA4
264360,13-L-136654,4000000ECC25ED,0.24,54.7262,25.1631,Vilniaus m.,Romintos g.,61-2,Ecoservice,,2/2/2023 8:19:47 AM,0.026,54.7261,25.163,2/2/2023 8:52:01 AM,Vilniaus m. BA4
264372,13-L-140869,4000000ECD79CA,0.24,54.7263,25.1621,Vilniaus m.,Romintos g.,67,Ecoservice,,2/2/2023 8:21:36 AM,0.024,54.7262,25.1623,2/2/2023 8:54:02 AM,Vilniaus m. BA4
264512,13-L-135441,4000000ECC7AD6,0.24,54.7247,25.1655,Vilniaus m.,Romintos g.,9,Ecoservice,,2/2/2023 8:29:48 AM,0.008,54.7247,25.1655,2/2/2023 9:04:03 AM,Vilniaus m. BA4
265657,13-L-136216,4000000EC6DDA4,5,54.6946,25.3155,Vilniaus m.,Rudens g.,2,Ecoservice,,2/2/2023 10:11:32 AM,0.005,54.6947,25.3155,2/2/2023 10:44:01 AM,Vilniaus m. BA2
264647,13-L-102707,4000000EC70044,0.77,54.6868,25.3223,Vilniaus m.,Rudens g.,39,Ecoservice,,2/2/2023 8:39:47 AM,0.005,54.6869,25.3225,2/2/2023 9:12:02 AM,Vilniaus m. BA2
264255,13-L-141218,4000000EE07188,0.24,54.7232,25.1599,Vilniaus m.,Šakūnų g.,11,Ecoservice,,2/2/2023 8:08:51 AM,0.022,54.7233,25.1599,2/2/2023 8:40:01 AM,Vilniaus m. BA4
265611,13-L-105628,4000000ECBB4B1,0.24,54.7181,25.17,Vilniaus m.,Saldenės g.,11,Ecoservice,,2/2/2023 10:03:25 AM,0.018,54.7182,25.1698,2/2/2023 10:36:02 AM,Vilniaus m. BA4
265625,13-L-105625,4000000ECBB4C1,0.12,54.7181,25.1691,Vilniaus m.,Saldenės g.,12,Ecoservice,,2/2/2023 10:05:07 AM,0.022,54.7181,25.169,2/2/2023 10:38:02 AM,Vilniaus m. BA4
265631,13-L-128622,4000000ECE98B8,0.24,54.7181,25.1686,Vilniaus m.,Saldenės g.,14,Ecoservice,,2/2/2023 10:05:45 AM,0.002,54.7181,25.1686,2/2/2023 10:38:02 AM,Vilniaus m. BA4
265618,13-L-110330,4000000ECCA965,0.12,54.7182,25.1693,Vilniaus m.,Saldenės g.,15,Ecoservice,,2/2/2023 10:04:42 AM,0.002,54.7181,25.1692,2/2/2023 10:36:02 AM,Vilniaus m. BA4
265632,13-L-112504,4000000ECD077B,0.12,54.7179,25.1685,Vilniaus m.,Saldenės g.,16,Ecoservice,,2/2/2023 10:06:39 AM,0.008,54.7182,25.1682,2/2/2023 10:38:03 AM,Vilniaus m. BA4
265423,13-L-105630,4000000ECBB4C6,0.24,54.7181,25.1719,Vilniaus m.,Saldenės g.,3,Ecoservice,,2/2/2023 9:52:22 AM,0.036,54.7181,25.1717,2/2/2023 10:24:02 AM,Vilniaus m. BA4
265424,13-L-105629,4000000ECBB4B2,0.12,54.7181,25.1716,Vilniaus m.,Saldenės g.,5,Ecoservice,,2/2/2023 9:52:59 AM,0.04,54.7181,25.1714,2/2/2023 10:24:02 AM,Vilniaus m. BA4
