Isvezimo plano ID;Konteinerio Nr;Konteinerio talpa;Konteinerio_vietove;Konteinerio_gatve;Konteinerio_namas;Konteinerio_butas;Konteinerio RFID;Konteinerio longitude;Konteinerio latitude;Planuojama isvezimo data;Vezejas
11213792;13-L-210474;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027517506781;54.654138;25.277468;43546;Ekonovus
11213793;13-L-210474;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027517506781;54.654138;25.277468;43547;Ekonovus
11213794;13-L-210474;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027517506781;54.654138;25.277468;43549;Ekonovus
11213795;13-L-210474;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027517506781;54.654138;25.277468;43550;Ekonovus
11213796;13-L-210474;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027517506781;54.654138;25.277468;43551;Ekonovus
11213797;13-L-210474;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027517506781;54.654138;25.277468;43552;Ekonovus
11213798;13-L-210474;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027517506781;54.654138;25.277468;43553;Ekonovus
11213799;13-L-210474;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027517506781;54.654138;25.277468;43554;Ekonovus
11213800;13-L-210474;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027517506781;54.654138;25.277468;43556;Ekonovus
11213700;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43529;Ekonovus
11213701;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43530;Ekonovus
11213702;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43531;Ekonovus
11213703;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43532;Ekonovus
11213704;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43533;Ekonovus
11213705;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43535;Ekonovus
11213706;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43536;Ekonovus
11213707;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43537;Ekonovus
11213708;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43538;Ekonovus
11213709;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43539;Ekonovus
11213710;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43540;Ekonovus
11213711;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43542;Ekonovus
11213712;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43543;Ekonovus
11213713;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43544;Ekonovus
11213714;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43545;Ekonovus
11213715;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43546;Ekonovus
11213716;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43547;Ekonovus
11213717;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43549;Ekonovus
11213718;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43550;Ekonovus
11213719;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43551;Ekonovus
11213720;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43552;Ekonovus
11213721;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43553;Ekonovus
11213722;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43554;Ekonovus
11213723;13-L-210473;1.10;Vilniaus m.;Vikingø g.;3;NULL;E20000170602027612609F51;54.654138;25.277540;43556;Ekonovus
11213050;13-L-210322;0.24;Vilniaus m.;Liepø al.;1;NULL;E20000170602027320404700;54.695672;25.279023;43537;Ekonovus
11213051;13-L-210322;0.24;Vilniaus m.;Liepø al.;1;NULL;E20000170602027320404700;54.695672;25.279023;43551;Ekonovus
11212640;13-L-210229;1.10;Vilniaus m.;Tyzenhauzø g.;1;NULL;E20000170602027820104920;54.670207;25.289050;43530;Ekonovus
11212641;13-L-210229;1.10;Vilniaus m.;Tyzenhauzø g.;1;NULL;E20000170602027820104920;54.670207;25.289050;43532;Ekonovus
11212642;13-L-210229;1.10;Vilniaus m.;Tyzenhauzø g.;1;NULL;E20000170602027820104920;54.670207;25.289050;43535;Ekonovus
11212643;13-L-210229;1.10;Vilniaus m.;Tyzenhauzø g.;1;NULL;E20000170602027820104920;54.670207;25.289050;43537;Ekonovus
11212644;13-L-210229;1.10;Vilniaus m.;Tyzenhauzø g.;1;NULL;E20000170602027820104920;54.670207;25.289050;43539;Ekonovus
11212645;13-L-210229;1.10;Vilniaus m.;Tyzenhauzø g.;1;NULL;E20000170602027820104920;54.670207;25.289050;43542;Ekonovus
11212646;13-L-210229;1.10;Vilniaus m.;Tyzenhauzø g.;1;NULL;E20000170602027820104920;54.670207;25.289050;43544;Ekonovus
11212647;13-L-210229;1.10;Vilniaus m.;Tyzenhauzø g.;1;NULL;E20000170602027820104920;54.670207;25.289050;43546;Ekonovus
11212648;13-L-210229;1.10;Vilniaus m.;Tyzenhauzø g.;1;NULL;E20000170602027820104920;54.670207;25.289050;43549;Ekonovus
11212649;13-L-210229;1.10;Vilniaus m.;Tyzenhauzø g.;1;NULL;E20000170602027820104920;54.670207;25.289050;43551;Ekonovus
11212650;13-L-210229;1.10;Vilniaus m.;Tyzenhauzø g.;1;NULL;E20000170602027820104920;54.670207;25.289050;43553;Ekonovus
11212651;13-L-210229;1.10;Vilniaus m.;Tyzenhauzø g.;1;NULL;E20000170602027820104920;54.670207;25.289050;43556;Ekonovus
11212957;13-L-210274;0.24;Vilniaus m.;Þirniø g.;20;NULL;E2000017060202761500848B;54.654734;25.294054;43531;Ekonovus
11212958;13-L-210274;0.24;Vilniaus m.;Þirniø g.;20;NULL;E2000017060202761500848B;54.654734;25.294054;43545;Ekonovus
11213362;13-L-210421;0.12;Vilniaus m.;Varðuvos g.;19;NULL;E20000170602028020304929;54.670197;25.299160;43531;Ekonovus
11213363;13-L-210421;0.12;Vilniaus m.;Varðuvos g.;19;NULL;E20000170602028020304929;54.670197;25.299160;43545;Ekonovus
11212038;13-L-210014;1.10;Vilniaus m.;Liepkalnio g.;85;NULL;E20000170602028816307504;54.648532;25.301170;43535;Ekonovus
11212039;13-L-210014;1.10;Vilniaus m.;Liepkalnio g.;85;NULL;E20000170602028816307504;54.648532;25.301170;43542;Ekonovus
11212040;13-L-210014;1.10;Vilniaus m.;Liepkalnio g.;85;NULL;E20000170602028816307504;54.648532;25.301170;43549;Ekonovus
11212041;13-L-210014;1.10;Vilniaus m.;Liepkalnio g.;85;NULL;E20000170602028816307504;54.648532;25.301170;43556;Ekonovus
11188736;13-L-207168;0.12;Vilniaus m.;Sparno g.;15;NULL;E20000175713024816706BC7;54.659164;25.301784;43538;Ekonovus
11188737;13-L-207168;0.12;Vilniaus m.;Sparno g.;15;NULL;E20000175713024816706BC7;54.659164;25.301784;43552;Ekonovus
11126722;13-L-201338;0.14;Vilniaus m.;Janonio g.;45a;NULL;E2000017561101640740CE4E;54.634590;25.304130;43530;Ekonovus
11126723;13-L-201338;0.14;Vilniaus m.;Janonio g.;45a;NULL;E2000017561101640740CE4E;54.634590;25.304130;43544;Ekonovus
11127749;13-L-201455;0.14;Vilniaus m.;Kelmijos Sodø 64-oji g.;29;NULL;E2000017561101340790C870;54.634590;25.304130;43536;Ekonovus
11127750;13-L-201455;0.14;Vilniaus m.;Kelmijos Sodø 64-oji g.;29;NULL;E2000017561101340790C870;54.634590;25.304130;43550;Ekonovus
11127761;13-L-201457;0.24;Vilniaus m.;Kelmijos Sodø 56-oji g.;27;NULL;E20000170615009324302084;54.634590;25.304130;43536;Ekonovus
11127762;13-L-201457;0.24;Vilniaus m.;Kelmijos Sodø 56-oji g.;27;NULL;E20000170615009324302084;54.634590;25.304130;43550;Ekonovus
11127773;13-L-201459;0.14;Vilniaus m.;Kelmijos Sodø 63-ioji g.;44;NULL;E20000170615009124302083;54.634590;25.304130;43536;Ekonovus
11127774;13-L-201459;0.14;Vilniaus m.;Kelmijos Sodø 63-ioji g.;44;NULL;E20000170615009124302083;54.634590;25.304130;43550;Ekonovus
11127779;13-L-201460;0.24;Vilniaus m.;Salininkø Sodø 3-ioji g.;1;NULL;E2000017561101360770CC34;54.634590;25.304130;43532;Ekonovus
11127780;13-L-201460;0.24;Vilniaus m.;Salininkø Sodø 3-ioji g.;1;NULL;E2000017561101360770CC34;54.634590;25.304130;43546;Ekonovus
11130588;13-L-201764;0.24;Vilniaus m.;Sakalaièiø Sodø 7-oji g.;23;NULL;E20000170616012615807A6B;54.634590;25.304130;43542;Ekonovus
11130589;13-L-201764;0.24;Vilniaus m.;Sakalaièiø Sodø 7-oji g.;23;NULL;E20000170616012615807A6B;54.634590;25.304130;43556;Ekonovus
11141558;13-L-202545;1.10;Vilniaus m.;Savanoriø pr.;176D;NULL;E2000017061600441770614E;54.634590;25.304130;43531;Ekonovus
11141559;13-L-202545;1.10;Vilniaus m.;Savanoriø pr.;176D;NULL;E2000017061600441770614E;54.634590;25.304130;43538;Ekonovus
11141560;13-L-202545;1.10;Vilniaus m.;Savanoriø pr.;176D;NULL;E2000017061600441770614E;54.634590;25.304130;43545;Ekonovus
11141561;13-L-202545;1.10;Vilniaus m.;Savanoriø pr.;176D;NULL;E2000017061600441770614E;54.634590;25.304130;43552;Ekonovus
11145635;13-L-202737;0.12;Vilniaus m.;Bièiuliø g.;6B;NULL;E200001706160270172069A7;54.634590;25.304130;43538;Ekonovus
11145636;13-L-202737;0.12;Vilniaus m.;Bièiuliø g.;6B;NULL;E200001706160270172069A7;54.634590;25.304130;43552;Ekonovus
11148412;13-L-202868;0.24;Vilniaus m.;Salininkø Sodø 14-oji g.;6;NULL;E2000017061601961790627A;54.634590;25.304130;43532;Ekonovus
11148413;13-L-202868;0.24;Vilniaus m.;Salininkø Sodø 14-oji g.;6;NULL;E2000017061601961790627A;54.634590;25.304130;43546;Ekonovus
11148419;13-L-202869;0.24;Vilniaus m.;Salininkø Sodø 15-oji g.;1;NULL;E20000170616007617406822;54.634590;25.304130;43532;Ekonovus
11148420;13-L-202869;0.24;Vilniaus m.;Salininkø Sodø 15-oji g.;1;NULL;E20000170616007617406822;54.634590;25.304130;43546;Ekonovus
11148484;13-L-202877;0.24;Vilniaus m.;Stasylø g.;26;NULL;E20000170616002917606366;54.634590;25.304130;43535;Ekonovus
11148485;13-L-202877;0.24;Vilniaus m.;Stasylø g.;26;NULL;E20000170616002917606366;54.634590;25.304130;43542;Ekonovus
11148486;13-L-202877;0.24;Vilniaus m.;Stasylø g.;26;NULL;E20000170616002917606366;54.634590;25.304130;43549;Ekonovus
11148487;13-L-202877;0.24;Vilniaus m.;Stasylø g.;26;NULL;E20000170616002917606366;54.634590;25.304130;43556;Ekonovus
11157972;13-L-204485;0.14;Vilniaus m.;Kelmijos Sodø 48-oji g.;17;NULL;E200001706160222176064DF;54.634590;25.304130;43536;Ekonovus
11157973;13-L-204485;0.14;Vilniaus m.;Kelmijos Sodø 48-oji g.;17;NULL;E200001706160222176064DF;54.634590;25.304130;43550;Ekonovus
11157978;13-L-204486;0.24;Vilniaus m.;Eiðiðkiø pl.;81;NULL;E200001706160216176064D0;54.634590;25.304130;43529;Ekonovus
11157979;13-L-204486;0.24;Vilniaus m.;Eiðiðkiø pl.;81;NULL;E200001706160216176064D0;54.634590;25.304130;43543;Ekonovus
11158000;13-L-204489;0.14;Vilniaus m.;Dargiliðkiø g.;10;NULL;E200001706160212175066FA;54.634590;25.304130;43529;Ekonovus
11158001;13-L-204489;0.14;Vilniaus m.;Dargiliðkiø g.;10;NULL;E200001706160212175066FA;54.634590;25.304130;43543;Ekonovus
11166728;13-L-204968;0.24;Vilniaus m.;Þiþmos g.;8;NULL;E20000170616015216806D38;54.634590;25.304130;43529;Ekonovus
11166729;13-L-204968;0.24;Vilniaus m.;Þiþmos g.;8;NULL;E20000170616015216806D38;54.634590;25.304130;43543;Ekonovus
11178389;13-L-206166;0.12;Vilniaus m.;Riovoniø g.;29;NULL;E2000017060D01290590DF9A;54.634590;25.304130;43531;Ekonovus
11178390;13-L-206166;0.12;Vilniaus m.;Riovoniø g.;29;NULL;E2000017060D01290590DF9A;54.634590;25.304130;43545;Ekonovus
11178498;13-L-206176;0.12;Vilniaus m.;Melioratoriø g.;143;NULL;E2000017060D02490580E22A;54.634590;25.304130;43542;Ekonovus
11178499;13-L-206176;0.12;Vilniaus m.;Melioratoriø g.;143;NULL;E2000017060D02490580E22A;54.634590;25.304130;43556;Ekonovus
11178504;13-L-206177;0.12;Vilniaus m.;Ðalèios g.;11;NULL;E2000017060D01530590DFCA;54.634590;25.304130;43529;Ekonovus
11178505;13-L-206177;0.12;Vilniaus m.;Ðalèios g.;11;NULL;E2000017060D01530590DFCA;54.634590;25.304130;43543;Ekonovus
11178523;13-L-206180;0.24;Vilniaus m.;Baltosios Vokës g.;21;NULL;E2000017060D01840580E1B1;54.634590;25.304130;43532;Ekonovus
11178524;13-L-206180;0.24;Vilniaus m.;Baltosios Vokës g.;21;NULL;E2000017060D01840580E1B1;54.634590;25.304130;43546;Ekonovus
11178530;13-L-206181;0.24;Vilniaus m.;Baltosios Vokës g.;18;NULL;E2000017060D01480580E163;54.634590;25.304130;43532;Ekonovus
11178531;13-L-206181;0.24;Vilniaus m.;Baltosios Vokës g.;18;NULL;E2000017060D01480580E163;54.634590;25.304130;43546;Ekonovus
11178577;13-L-206186;0.12;Vilniaus m.;Stasio Krasausko g.;16;NULL;E2000017060D01640590DFD4;54.634590;25.304130;43530;Ekonovus
11178578;13-L-206186;0.12;Vilniaus m.;Stasio Krasausko g.;16;NULL;E2000017060D01640590DFD4;54.634590;25.304130;43544;Ekonovus
11186557;13-L-206526;0.24;Vilniaus m.;Kaminkelio g.;3;NULL;E2000017571302050920BE64;54.634590;25.304130;43531;Ekonovus
11186558;13-L-206526;0.24;Vilniaus m.;Kaminkelio g.;3;NULL;E2000017571302050920BE64;54.634590;25.304130;43545;Ekonovus
11186851;13-L-206554;0.12;Vilniaus m.;Kelmijos Sodø 71-oji g.;15;NULL;E2000017571302080500E22D;54.634590;25.304130;43536;Ekonovus
11186852;13-L-206554;0.12;Vilniaus m.;Kelmijos Sodø 71-oji g.;15;NULL;E2000017571302080500E22D;54.634590;25.304130;43550;Ekonovus
11187074;13-L-206579;0.24;Vilniaus m.;Sirpuèiø g.;1A;NULL;E200001757130206133092CA;54.634590;25.304130;43537;Ekonovus
11187075;13-L-206579;0.24;Vilniaus m.;Sirpuèiø g.;1A;NULL;E200001757130206133092CA;54.634590;25.304130;43551;Ekonovus
11187080;13-L-206582;0.12;Vilniaus m.;Sodybø g.;40;NULL;E20000175713020614208707;54.634590;25.304130;43530;Ekonovus
11187081;13-L-206582;0.12;Vilniaus m.;Sodybø g.;40;NULL;E20000175713020614208707;54.634590;25.304130;43544;Ekonovus
11187088;13-L-206583;0.24;Vilniaus m.;Katiliðkiø g.;56;NULL;E200001757130206148082A3;54.634590;25.304130;43530;Ekonovus
11187089;13-L-206583;0.24;Vilniaus m.;Katiliðkiø g.;56;NULL;E200001757130206148082A3;54.634590;25.304130;43544;Ekonovus
11187104;13-L-206585;0.24;Vilniaus m.;Katiliðkiø g.;46;1;E20000175713020615307CF2;54.634590;25.304130;43530;Ekonovus
11187105;13-L-206585;0.24;Vilniaus m.;Katiliðkiø g.;46;1;E20000175713020615307CF2;54.634590;25.304130;43544;Ekonovus
11187185;13-L-206596;0.24;Vilniaus m.;Juditos Vaièiûnaitës g.;2;NULL;E2000017571302060590DAFD;54.634590;25.304130;43538;Ekonovus
11187186;13-L-206596;0.24;Vilniaus m.;Juditos Vaièiûnaitës g.;2;NULL;E2000017571302060590DAFD;54.634590;25.304130;43552;Ekonovus
11187191;13-L-206597;0.24;Vilniaus m.;Sirpuèiø g.;43586;NULL;E2000017571302060660D4FF;54.634590;25.304130;43537;Ekonovus
11187192;13-L-206597;0.24;Vilniaus m.;Sirpuèiø g.;43586;NULL;E2000017571302060660D4FF;54.634590;25.304130;43551;Ekonovus
11187197;13-L-206598;0.12;Vilniaus m.;Dunojaus g.;17;1;E2000017571302061060ADFE;54.634590;25.304130;43531;Ekonovus
11187198;13-L-206598;0.12;Vilniaus m.;Dunojaus g.;17;1;E2000017571302061060ADFE;54.634590;25.304130;43545;Ekonovus
11183137;13-L-206684;0.12;Vilniaus m.;Þiûrø g.;23;NULL;E20000175713020713808B5F;54.634590;25.304130;43529;Ekonovus
11183138;13-L-206684;0.12;Vilniaus m.;Þiûrø g.;23;NULL;E20000175713020713808B5F;54.634590;25.304130;43543;Ekonovus
11183232;13-L-206698;0.12;Vilniaus m.;Urëdø g.;23;NULL;E2000017571302391180A100;54.634590;25.304130;43538;Ekonovus
11183233;13-L-206698;0.12;Vilniaus m.;Urëdø g.;23;NULL;E2000017571302391180A100;54.634590;25.304130;43552;Ekonovus
11187224;13-l-206702;0.24;Vilniaus m.;Maèiuliðkiø g.;56;NULL;E2000017571302030640D861;54.634590;25.304130;43530;Ekonovus
11187225;13-l-206702;0.24;Vilniaus m.;Maèiuliðkiø g.;56;NULL;E2000017571302030640D861;54.634590;25.304130;43544;Ekonovus
11187244;13-L-206705;0.12;Vilniaus m.;Eiðiðkiø pl.;219B;NULL;E2000017571302031100A9C7;54.634590;25.304130;43529;Ekonovus
11187245;13-L-206705;0.12;Vilniaus m.;Eiðiðkiø pl.;219B;NULL;E2000017571302031100A9C7;54.634590;25.304130;43543;Ekonovus
11187291;13-L-206712;0.12;Vilniaus m.;Salininkø Sodø 4-oji g.;21;NULL;E2000017571302031110A876;54.634590;25.304130;43532;Ekonovus
11187292;13-L-206712;0.12;Vilniaus m.;Salininkø Sodø 4-oji g.;21;NULL;E2000017571302031110A876;54.634590;25.304130;43546;Ekonovus
11187323;13-L-206717;0.24;Vilniaus m.;Kelmijos Sodø 52-oji g.;41;NULL;E2000017571302031160A58B;54.634590;25.304130;43536;Ekonovus
11187324;13-L-206717;0.24;Vilniaus m.;Kelmijos Sodø 52-oji g.;41;NULL;E2000017571302031160A58B;54.634590;25.304130;43550;Ekonovus
11187362;13-L-206724;0.12;Vilniaus m.;Ûmëdþiø g.;25;NULL;E20000175713020316407119;54.634590;25.304130;43532;Ekonovus
11187363;13-L-206724;0.12;Vilniaus m.;Ûmëdþiø g.;25;NULL;E20000175713020316407119;54.634590;25.304130;43546;Ekonovus
11187406;13-L-206734;0.12;Vilniaus m.;Kelmijos Sodø 62-oji g.;4;NULL;E200001757130203176063F9;54.634590;25.304130;43536;Ekonovus
11187407;13-L-206734;0.12;Vilniaus m.;Kelmijos Sodø 62-oji g.;4;NULL;E200001757130203176063F9;54.634590;25.304130;43550;Ekonovus
11187541;13-L-206752;0.12;Vilniaus m.;Kelmijos Sodø 20-oji g.;20;NULL;E2000017571302040570DE4A;54.634590;25.304130;43535;Ekonovus
11187542;13-L-206752;0.12;Vilniaus m.;Kelmijos Sodø 20-oji g.;20;NULL;E2000017571302040570DE4A;54.634590;25.304130;43549;Ekonovus
11187646;13-L-206760;0.24;Vilniaus m.;Kelmijos Sodø 20-oji g.;19;NULL;E2000017571302040930BD33;54.634590;25.304130;43535;Ekonovus
11187647;13-L-206760;0.24;Vilniaus m.;Kelmijos Sodø 20-oji g.;19;NULL;E2000017571302040930BD33;54.634590;25.304130;43549;Ekonovus
11187652;13-L-206761;0.12;Salø k.;Sniegenø g.;23A;NULL;E20000175713020315207E39;54.634590;25.304130;43539;Ekonovus
11187653;13-L-206761;0.12;Salø k.;Sniegenø g.;23A;NULL;E20000175713020315207E39;54.634590;25.304130;43553;Ekonovus
11187658;13-L-206762;0.12;Salø k.;Erðkëèiø g.;16;NULL;E2000017571302030440E82B;54.634590;25.304130;43539;Ekonovus
11187659;13-L-206762;0.12;Salø k.;Erðkëèiø g.;16;NULL;E2000017571302030440E82B;54.634590;25.304130;43553;Ekonovus
11187703;13-L-206770;0.12;Vilniaus m.;Dariaus ir Girëno g.;30B;NULL;E2000017571302040800CA0B;54.634590;25.304130;43529;Ekonovus
11187704;13-L-206770;0.12;Vilniaus m.;Dariaus ir Girëno g.;30B;NULL;E2000017571302040800CA0B;54.634590;25.304130;43543;Ekonovus
11187716;13-L-206772;0.24;Grigiðkiø m.;Vokës Sodø 8-oji g.;29;NULL;E20000175713020412509B7C;54.634590;25.304130;43539;Ekonovus
11187717;13-L-206772;0.24;Grigiðkiø m.;Vokës Sodø 8-oji g.;29;NULL;E20000175713020412509B7C;54.634590;25.304130;43553;Ekonovus
11187782;13-L-206780;0.24;Vilniaus m.;Naruèio g.;1A;NULL;E20000175713020418205B3E;54.634590;25.304130;43531;Ekonovus
11187783;13-L-206780;0.24;Vilniaus m.;Naruèio g.;1A;NULL;E20000175713020418205B3E;54.634590;25.304130;43545;Ekonovus
11187875;13-L-206789;0.12;Vilniaus m.;Tarpkalnio g.;25;NULL;E20000175713020317006865;54.634590;25.304130;43531;Ekonovus
11187876;13-L-206789;0.12;Vilniaus m.;Tarpkalnio g.;25;NULL;E20000175713020317006865;54.634590;25.304130;43545;Ekonovus
11187968;13-L-206798;0.24;Vilniaus m.;Eiðiðkiø pl.;5A;NULL;E200001757130204133092C9;54.634590;25.304130;43529;Ekonovus
11187969;13-L-206798;0.24;Vilniaus m.;Eiðiðkiø pl.;5A;NULL;E200001757130204133092C9;54.634590;25.304130;43543;Ekonovus
11187975;13-L-206799;0.12;Vilniaus m.;Kaminkelio g.;9A;2;E200001757130204188056E3;54.634590;25.304130;43531;Ekonovus
11187976;13-L-206799;0.12;Vilniaus m.;Kaminkelio g.;9A;2;E200001757130204188056E3;54.634590;25.304130;43545;Ekonovus
11185261;13-L-206813;0.24;Vilniaus m.;Katiliðkiø g.;32A;2;E2000017060F002316806C30;54.634590;25.304130;43530;Ekonovus
11185262;13-L-206813;0.24;Vilniaus m.;Katiliðkiø g.;32A;2;E2000017060F002316806C30;54.634590;25.304130;43544;Ekonovus
11185293;13-L-206817;0.24;Grigiðkiø m.;Vijokliø g.;3;NULL;E200001757130226164070F1;54.634590;25.304130;43539;Ekonovus
11185294;13-L-206817;0.24;Grigiðkiø m.;Vijokliø g.;3;NULL;E200001757130226164070F1;54.634590;25.304130;43553;Ekonovus
11185299;13-L-206818;0.12;Grigiðkiø m.;Nepriklausomybës g.;2;NULL;E20000175611016328700180;54.634590;25.304130;43539;Ekonovus
11185300;13-L-206818;0.12;Grigiðkiø m.;Nepriklausomybës g.;2;NULL;E20000175611016328700180;54.634590;25.304130;43553;Ekonovus
11185311;13-L-206820;0.12;Grigiðkiø m.;Þalioji g.;2A;NULL;E200001756110161191050FD;54.634590;25.304130;43539;Ekonovus
11185312;13-L-206820;0.12;Grigiðkiø m.;Þalioji g.;2A;NULL;E200001756110161191050FD;54.634590;25.304130;43553;Ekonovus
11185317;13-L-206821;0.24;Grigiðkiø m.;Projektavimo g.;19;NULL;E2000017561101602610113B;54.634590;25.304130;43539;Ekonovus
11185318;13-L-206821;0.24;Grigiðkiø m.;Projektavimo g.;19;NULL;E2000017561101602610113B;54.634590;25.304130;43553;Ekonovus
11185323;13-L-206822;0.12;Grigiðkiø m.;Kranto g.;43511;NULL;E2000017561101421890550C;54.634590;25.304130;43539;Ekonovus
11185324;13-L-206822;0.12;Grigiðkiø m.;Kranto g.;43511;NULL;E2000017561101421890550C;54.634590;25.304130;43553;Ekonovus
11185329;13-L-206823;0.24;Grigiðkiø m.;Kranto g.;2A;NULL;E2000017060F003316906A0D;54.634590;25.304130;43539;Ekonovus
11185330;13-L-206823;0.24;Grigiðkiø m.;Kranto g.;2A;NULL;E2000017060F003316906A0D;54.634590;25.304130;43553;Ekonovus
11185425;13-L-206837;0.12;Vilniaus m.;Bièiuliø g.;6A;NULL;E200001757130077145084AA;54.634590;25.304130;43538;Ekonovus
11185426;13-L-206837;0.12;Vilniaus m.;Bièiuliø g.;6A;NULL;E200001757130077145084AA;54.634590;25.304130;43552;Ekonovus
11185624;13-L-206865;0.24;Vilniaus m.;Uþusienio g.;21;NULL;E2000017060F001216806C26;54.634590;25.304130;43529;Ekonovus
